SampleID	ERR2619766	ERR2619772	ERR2619776	ERR2619778	ERR2619780	ERR2619781	ERR2619782	ERR2619783	ERR2619785	ERR2635202	SRR2487415	SRR2487416	SRR2487417	SRR2487418	SRR2487419	SRR2487420	SRR2487421	SRR2487422	SRR2487423	SRR2487424	SRR2487425	SRR2487426	SRR2487427	SRR2487428	SRR2487429	SRR2487430	SRR2487434	SRR2487435	SRR2487436	SRR3703111	SRR3703112	SRR3703113	SRR3703114	SRR3703115	SRR3703116	SRR3703117	SRR3703118	SRR3703147	SRR3703148	SRR3703149	SRR3703150	SRR3703151	SRR3703152	SRR3703153	SRR3703154	SRR3703155
hsa-miR-4423-3p	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	20	6	0	23	2	22	0	0	0	0	0	3	0	0	0	1
hsa-miR-4423-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	6	3	1	176	12	7	90	0	74	0	0	0	0	0	8	3	0	4	4
hsa-miR-4433b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	126	20	1	5	4	9	0	0	0	1	0	0	0	0	0	2
hsa-miR-4433b-5p	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	1	3	7	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-449b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	12	2	0	9	5	7	0	0	0	1	0	0	2	0	0	0
hsa-miR-449b-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.5	1.0	1.0	0.0	0.0	2.0	1.0	1.0	0.0	11.0	5.0	10.0	0.0	94.0	3.0	0.0	0.0	0.0	12.5	4.5	0.0	6.0	2.0	128.5	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	2.0
hsa-miR-449c-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0
hsa-miR-449c-5p	0	1	1	0	0	0	0	0	0	0	0	0	1	7	3	3	0	9	3	8	0	16	11	8	0	127	0	0	0	1	16	5	0	7	2	14	0	0	0	0	0	0	6	0	0	2
hsa-miR-450a-1-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	4
hsa-miR-450a-2-3p	0	0	0	0	0	0	0	0	0	0	2	1	3	1	1	0	0	1	2	0	0	3	3	1	0	3	7	4	4	0	0	1	0	2	2	1	0	2	0	1	0	0	0	0	0	5
hsa-miR-450a-5p	4	4	7	2	12	1	12	21	2	10	196	209	222	47	42	41	0	81	59	72	0	137	139	153	0	180	403	304	390	185	176	54	119	170	276	107	0	74	0	111	0	72	21	0	89	740
hsa-miR-450b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
hsa-miR-450b-5p	6	3	13	11	7	2	10	11	3	21	506	435	466	97	63	86	0	145	131	118	0	372	355	378	0	326	548	519	528	227	185	31	43	111	159	86	0	43	0	47	0	27	14	0	56	469
hsa-miR-452-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
hsa-miR-452-5p	1	2	68	51	3	4	1	3	4	52	65	64	54	189	153	192	0	59	43	35	0	199	192	226	0	163	114	93	136	1921	2784	1291	689	1330	990	1814	0	38	0	463	2	400	1986	0	1330	7949
hsa-miR-4524a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	41	24	12	7	8	19	28	0	0	0	1	0	2	0	0	0	0
hsa-miR-4524a-5p	0	0	0	1	0	0	0	0	0	0	2	1	3	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	1	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-454-3p	28	71	92	66	33	50	36	37	85	120	295	304	283	165	150	179	0	202	157	223	0	525	466	558	0	318	345	312	330	78	812	65	101	107	126	172	0	212	0	350	0	61	59	0	63	136
hsa-miR-454-5p	1	0	2	6	0	1	1	0	1	6	14	23	28	11	9	14	0	17	15	22	0	39	46	43	0	26	32	30	28	9	44	8	5	9	4	4	0	35	0	20	0	1	15	0	6	5
hsa-miR-4659a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0
hsa-miR-4659a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	2	0	2	3	0	2	0	0	0	1	1	0	0	0
hsa-miR-4659b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
hsa-miR-4659b-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
hsa-miR-4661-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4661-5p	0	0	0	2	0	1	0	0	0	0	1	3	5	2	1	5	0	0	4	3	0	2	3	1	0	5	9	2	9	28	94	25	12	36	32	44	0	4	0	19	0	15	42	0	29	137
hsa-miR-4662a-3p	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	2	0	0	1	1	0	0	0	1	4	2	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4662a-5p	0.0	0.0	0.0	3.0	1.0	2.0	0.0	1.0	2.0	2.0	105.0	77.0	104.5	50.5	35.0	58.0	0.0	61.0	47.5	50.0	0.0	56.5	47.0	44.0	0.0	80.5	41.0	36.0	42.0	295.0	994.5	400.0	234.5	435.0	390.0	435.5	1.0	69.0	0.0	72.0	1.0	47.0	64.0	0.0	346.0	431.5
hsa-miR-4670-3p	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	3	0	1	0	0	0	1	0	1	2	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0
hsa-miR-4670-5p	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4676-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	1	2	0	2	0	0	1	3	1	0	1	0	0	0	0	0	0	2	2
hsa-miR-4676-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	11	47	6	4	7	6	12	0	1	0	4	0	1	3	0	10	6
hsa-miR-4677-3p	2	1	4	14	5	4	3	2	4	6	9	17	14	17	21	12	0	10	13	9	0	60	53	66	0	24	37	32	34	78	201	45	30	84	52	109	0	34	0	52	0	69	60	0	43	75
hsa-miR-4677-5p	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	4	4	0	1	4	4	5	13	14	1	6	1	13	27	0	9	0	12	0	3	5	0	1	8
hsa-miR-4684-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0
hsa-miR-4684-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1
hsa-miR-4687-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0
hsa-miR-4687-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	3	0
hsa-miR-4707-3p	0	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	5	0	0	0	11	0	3	7	0	0	12
hsa-miR-4707-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0
hsa-miR-4709-3p	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	1	0	0	0	2	0	3	0	0	0	74	88	39	48	63	94	116	0	6	0	5	0	21	7	0	2	45
hsa-miR-4709-5p	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	1	2	0	1	1	2	0	1	4	2	2	0	1	0	3	2	0	5	0	0	0	0	0	0	0	0	0	0
hsa-miR-4728-3p	0	0	2	1	2	1	0	0	0	1	8	6	14	11	1	4	0	7	9	5	0	2	1	2	0	8	9	5	5	7	24	8	14	22	24	29	0	18	0	27	0	4	3	0	0	41
hsa-miR-4728-5p	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	3	0	1	0	0	1	0	1	2
hsa-miR-4746-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4746-5p	0	0	0	3	0	0	0	0	0	0	1	1	2	0	0	2	0	1	0	3	0	12	14	7	0	7	3	1	4	30	331	7	4	17	34	41	0	75	0	65	1	12	118	0	64	9
hsa-miR-4749-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4749-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
hsa-miR-4755-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	1	0	0	0	3	0	1	0	2	0	0	6	0	3	1
hsa-miR-4755-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	1	2	0	0	1	0	1	0	0	3	0	2	3
hsa-miR-4761-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4761-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4772-3p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	1	1	1	0	1	0	1	0	0	1	0	1	182	858	98	68	330	257	237	0	2	0	9	0	32	34	0	136	19
hsa-miR-4772-5p	0	2	0	1	0	2	0	1	0	2	1	0	0	1	1	1	0	0	0	2	0	0	0	1	0	1	1	1	3	23	84	37	4	16	24	33	0	1	0	6	0	1	0	0	28	1
hsa-miR-4778-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	3	0
hsa-miR-4778-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
hsa-miR-4786-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	1	0	2	0	0	3	0	4	0	2	9	0	1	3
hsa-miR-4786-5p	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	9	36	5	4	9	9	16	0	7	0	11	0	2	18	0	9	4
hsa-miR-4793-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	5	0	0	2
hsa-miR-4793-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
hsa-miR-4796-3p	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	2	0	4	3	2	0	2	1	0	0	0	5	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-4796-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	1	1	6	4	0	3	2	5	0	0	0	0	0	0	1	0	0	6
hsa-miR-4802-3p	0	0	0	0	0	0	0	2	1	0	5	5	5	1	2	3	0	3	1	4	0	1	0	2	0	5	4	4	6	0	3	1	2	2	5	3	0	1	0	6	0	1	3	0	0	6
hsa-miR-4802-5p	0	0	0	0	1	0	0	1	0	0	1	0	2	0	0	1	0	0	2	4	0	1	0	3	0	1	1	1	1	1	1	0	0	1	0	1	0	0	0	5	0	1	0	0	0	0
hsa-miR-483-3p	55	1	3	2	1	0	0	0	0	1	9	7	3	0	0	0	0	4	1	3	0	1	0	0	0	3	5	3	9	17	10	9	33	13	7	9	0	248	0	3831	2	1	3	0	18	1
hsa-miR-483-5p	14	0	0	0	0	0	0	0	0	0	13	12	14	0	0	0	0	8	4	7	0	0	0	0	0	10	0	1	0	29	17	19	19	13	9	7	0	322	0	11390	5	0	3	0	10	3
hsa-miR-485-3p	1	1	4	2	1	0	2	0	1	9	4	6	6	2	2	0	0	18	7	11	0	5	6	7	0	27	0	2	1	55	60	16	13	30	31	30	0	3	0	12	0	23	9	0	73	24
hsa-miR-485-5p	0	2	0	4	0	1	0	1	2	6	17	19	15	4	4	5	0	18	14	17	0	16	13	9	0	46	1	4	1	3	3	3	0	0	0	2	0	0	0	3	0	0	0	0	1	0
hsa-miR-486-3p	1	5	0	3	5	2	1	0	2	6	8	11	11	30	18	27	0	4	3	9	0	4	3	3	0	15	46	37	46	17	299	5	28	14	15	22	0	2	0	33	1	2	0	0	10	7
hsa-miR-486-5p	326	685	352	1748	995	813	2017	466	1001	1854	6337	5605	6313	12748	11200	12799	0	4553	3946	4537	0	3042	2756	3156	1	4074	11785	10329	11637	24688	749666	9932	18981	11056	7425	15751	13	896	1	1751	1	212	287	0	1117	2097
hsa-miR-487a-3p	0	0	1	1	0	0	0	0	0	6	3	2	2	1	1	0	0	8	2	8	0	7	5	3	0	15	0	0	0	4	11	4	2	2	7	2	0	2	0	2	0	3	0	0	8	4
hsa-miR-487a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	33	30	8	7	5	18	10	0	0	0	5	0	11	4	0	18	8
hsa-miR-488-3p	0	0	0	0	0	0	0	0	0	0	4	4	3	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	2	30	12	10	13	0	22	9	0	0	0	6	0	0	0	0	2	1
hsa-miR-488-5p	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	1	3	0	2	3	0	0	0	0	0	0	0	0	0	0
hsa-miR-490-3p	0	18	0	105	0	3	0	1	1	25	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	17	83	38	73	48	16	35	0	1	0	1	0	0	0	0	0	0
hsa-miR-490-5p	0	1	0	6	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	6	8	2	2	5	0	0	0	0	0	0	0	0	0	0
hsa-miR-491-3p	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	2	0	0	0	1	0	14	30	8	24	23	27	33	0	8	0	13	0	9	20	0	4	17
hsa-miR-491-5p	0	0	0	2	1	0	1	0	1	2	1	3	1	0	0	0	0	1	0	0	0	1	3	1	0	2	2	0	1	62	115	37	73	86	88	79	0	11	0	50	0	27	69	0	28	34
hsa-miR-493-3p	2	1	4	6	1	0	0	2	1	15	33	23	26	3	11	9	0	34	37	34	0	46	32	44	0	92	2	5	3	101	89	20	17	16	54	35	0	10	0	25	0	16	10	0	171	17
hsa-miR-493-5p	3	18	14	10	2	2	1	1	2	55	42	42	49	14	5	10	0	48	37	43	0	43	37	53	0	122	5	9	8	112	120	21	52	30	141	51	0	12	0	30	0	44	17	0	94	54
hsa-miR-494-3p	2	1	1	2	0	0	0	1	1	5	4	3	3	3	2	4	0	3	4	2	0	10	6	4	0	3	1	0	3	55	17	8	9	6	36	21	0	2	0	9	0	8	2	0	47	16
hsa-miR-494-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	1	0	1	1	0	0	0	1	0	0	0	0	1	1
hsa-miR-495-3p	0	2	4	5	0	2	3	2	1	13	1	4	1	0	1	0	0	3	2	10	0	2	2	4	0	10	0	1	1	348	289	66	65	106	221	160	0	14	0	24	0	39	9	0	70	26
hsa-miR-495-5p	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	1	0	0	2	0	0	0	0	0	0	1	0
hsa-miR-499a-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	1	12	1	1	0	1	2	0	5	0	3	0	3	4	0	4	1
hsa-miR-499a-5p	2	0	0	2	1	0	0	0	4	0	12	14	14	8	3	4	0	5	7	11	0	4	6	3	0	10	51	32	33	5	20	8	4	2	5	10	0	2	0	4	0	0	0	0	1	3
hsa-miR-5000-3p	0	0	0	3	0	1	2	0	0	2	2	1	3	4	4	3	0	1	1	1	0	4	8	6	0	5	9	8	9	50	162	34	44	36	22	61	0	2	0	19	0	10	28	0	12	23
hsa-miR-5000-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	4	0	2	0	0	0	0	1	0	0	3	0	0	1
hsa-miR-5001-3p	0	0	0	0	1	1	0	2	0	0	1	3	4	0	0	0	0	0	0	0	0	1	1	1	0	0	2	1	0	11	76	4	24	5	14	16	0	25	0	23	0	5	28	0	9	9
hsa-miR-5001-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	6	5	0	0	1	1	8	0	4	0	12	0	0	9	0	4	7
hsa-miR-5004-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1
hsa-miR-5004-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-500a-3p	16.0	14.5	204.0	222.5	46.0	74.5	60.0	78.5	155.0	253.5	4427.5	3817.83	4267.83	231.0	184.5	212.0	0.0	974.83	932.5	998.0	0.0	649.0	621.33	682.0	1.0	2333.83	388.0	333.33	401.0	4497.5	8733.83	2981.17	3438.0	4429.67	5262.33	5169.0	0.0	4412.83	2.0	2045.5	5.0	1200.5	3227.33	1.0	1036.0	3584.0
hsa-miR-500a-5p	2.5	1.0	5.0	1.5	0.5	0.5	2.5	3.5	3.0	3.5	30.5	23.5	31.0	2.0	3.5	1.5	0.0	10.0	5.5	3.0	0.0	8.5	7.0	7.5	0.0	11.5	1.0	3.0	4.0	89.5	186.83	55.5	56.0	52.5	119.5	127.0	0.0	101.0	0.0	87.5	1.0	19.0	56.5	0.0	25.5	64.0
hsa-miR-501-3p	29.5	21.0	158.0	214.5	72.5	68.0	48.0	70.5	196.0	268.0	559.0	469.33	571.33	28.0	27.0	33.0	0.0	172.83	150.5	162.0	0.0	93.0	84.83	113.5	0.0	186.83	55.5	56.83	69.0	722.5	1003.33	350.17	533.0	622.17	923.33	842.0	0.0	727.83	0.0	487.0	0.0	249.5	806.33	0.0	190.5	819.0
hsa-miR-501-5p	1	2	10	3	1	0	4	2	3	4	55	40	50	4	2	2	0	11	8	16	0	8	5	6	0	14	5	3	1	37	114	47	65	39	48	47	0	84	0	65	1	22	158	0	35	72
hsa-miR-5010-3p	0	0	2	0	0	0	0	1	0	3	12	15	13	13	12	6	0	7	8	10	0	36	19	27	0	14	16	14	29	20	130	16	31	27	16	29	0	80	0	19	0	18	12	0	8	36
hsa-miR-5010-5p	0	0	0	0	0	0	0	0	0	0	5	4	0	2	3	2	0	4	5	5	0	6	9	6	0	0	5	0	2	0	6	2	0	1	1	4	0	1	0	1	0	0	0	0	1	0
hsa-miR-502-3p	7.5	3.5	10.0	10.0	10.5	6.5	5.0	8.0	12.0	20.5	296.5	271.83	315.83	27.0	25.5	26.0	0.0	101.33	76.0	84.0	0.0	80.0	64.83	94.5	0.0	146.33	57.5	53.83	42.0	207.0	425.33	163.67	219.0	138.17	183.33	252.0	0.0	124.33	0.0	85.0	0.0	40.0	132.33	0.0	66.0	123.5
hsa-miR-502-5p	2.0	1.0	7.0	1.0	0.0	2.0	3.0	1.0	2.0	6.0	16.0	12.0	26.0	0.0	2.0	2.0	0.0	5.0	4.0	10.0	0.0	4.0	8.0	6.0	0.0	9.0	1.0	2.0	4.0	57.0	157.33	46.0	31.0	34.0	85.0	110.0	0.0	49.0	0.0	45.0	0.0	8.0	22.0	0.0	7.0	47.0
hsa-miR-503-3p	0	0	0	0	0	0	0	0	0	0	2	2	0	0	1	1	0	0	0	3	0	2	2	5	0	1	2	2	3	6	1	0	2	2	0	1	0	1	0	8	0	11	1	0	13	24
hsa-miR-503-5p	4	0	1	1	0	2	1	2	2	3	8	5	3	1	1	3	0	8	8	8	0	59	55	79	0	2	21	10	16	2	3	7	1	1	1	1	0	1	0	79	0	1	0	0	1	4
hsa-miR-504-3p	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	0	0	0	0	0	0	1	5
hsa-miR-504-5p	0	0	11	4	0	0	3	2	3	3	34	40	50	23	30	35	0	29	26	43	0	18	15	21	0	52	7	10	12	51	131	38	44	37	42	121	0	23	0	4	0	4	2	0	11	137
hsa-miR-506-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	4	10	0	0	0	0	0	3	0	0	0	9	1	2	9	1	6	17	0	0	0	1	0	25	1	0	2	11
hsa-miR-506-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-508-3p	0	0	0	0	0	0	2	0	0	2	28	27	22	2	3	2	0	220	186	199	0	2	1	1	1	67	4	1	5	254	189	66	456	215	355	1022	0	21	0	39	0	1362	11	0	36	414
hsa-miR-508-5p	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	20	16	20	0	0	0	0	0	7	1	1	0	13	9	2	18	12	18	57	0	0	0	0	0	47	2	0	1	16
hsa-miR-509-3-5p	0	0	0	0	0	0	0	0	0	0	4	2	2	0	0	0	0	32	26	33	0	0	0	0	0	10	0	0	3	3	1	0	2	0	1	15	0	0	0	1	0	5	1	0	0	4
hsa-miR-509-3p	0.99	0.0	0.0	2.01	0.0	0.0	0.99	0.0	0.0	9.0	87.99	77.01	93.99	15.99	9.0	14.01	0.0	1158.99	1035.0	1188.99	0.0	15.0	6.99	12.0	0.99	447.0	20.01	18.99	20.01	47.01	53.01	27.0	180.99	51.99	135.0	311.01	0.0	8.01	0.0	27.99	0.0	605.01	8.01	0.0	15.0	255.0
hsa-miR-509-5p	0	0	0	0	0	0	0	0	0	0	0	3	4	0	0	0	0	20	22	19	0	0	0	0	0	12	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	1
hsa-miR-510-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
hsa-miR-510-5p	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	2	5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-511-3p	0	1	1	0	0	0	0	0	0	2	5	1	1	0	2	1	0	2	0	4	0	0	0	2	0	4	1	1	2	13	24	27	39	11	35	19	0	0	0	1	0	11	2	0	14	18
hsa-miR-511-5p	1	1	0	1	0	0	1	1	1	0	20	15	17	14	15	18	0	32	24	33	0	26	18	13	0	39	8	10	12	447	359	214	934	424	765	401	2	36	0	74	0	376	18	0	149	444
hsa-miR-512-3p	0	1	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	6	1	1	8	6	2	0	0	0	2	0	1	0	0	4	1
hsa-miR-512-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hsa-miR-513a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.66	0.66	0.66	0.0	0.0	0.0	0.0	0.0	0.0	1.66	0.66	0.0	0.66	0.0
hsa-miR-513a-5p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	7	10	0	0	0	0	0	2	0	0	0	0	2	0	2	0	1	5	0	0	0	0	0	3	0	0	0	0
hsa-miR-513b-3p	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0
hsa-miR-513b-5p	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.5	2.5	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	1.0	3.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
